Species ID	Species Name	Gene ID	Gene Symbol	Additional Implicated Gene ID	Additional Implicated Gene Symbol	Gene Association	Genetic Entity ID	Genetic Entity Name	Genetic Entity Type	Genetic Entity Association	Disease Qualifier	Disease ID	Disease Name	Evidence Code	Evidence Code Abbreviation	Evidence Code Name	Experimental Conditions	Genetic Modifier Relation	Genetic Modifier IDs	Genetic Modifier Names	Strain Background ID	Strain Background Name	Genetic Sex	Notes	Annotation Type	Based On ID	Based On Symbol	Source	Source URL	Reference	Date
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17332247	hmox1.S			is_marker_via_orthology	Xenbase:XB-GENE-17332247	hmox1.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5013	HMOX1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17330791	il18.L			is_implicated_via_orthology	Xenbase:XB-GENE-17330791	il18.L	gene	is_implicated_via_orthology	severity of	DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5986	IL18	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17330792	il18.S			is_implicated_via_orthology	Xenbase:XB-GENE-17330792	il18.S	gene	is_implicated_via_orthology	severity of	DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5986	IL18	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342546	il1b.L			is_marker_via_orthology	Xenbase:XB-GENE-17342546	il1b.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5992	IL1B	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-865486	il1b.S			is_marker_via_orthology	Xenbase:XB-GENE-865486	il1b.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5992	IL1B	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342859	il6.L			is_marker_via_orthology	Xenbase:XB-GENE-17342859	il6.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6018	IL6	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6489373	il6.S			is_marker_via_orthology	Xenbase:XB-GENE-6489373	il6.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6018	IL6	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-22194351	il6r.L			is_marker_via_orthology	Xenbase:XB-GENE-22194351	il6r.L	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6019	IL6R	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-22194352	il6r.S			is_marker_via_orthology	Xenbase:XB-GENE-22194352	il6r.S	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6019	IL6R	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342421	lep.L			is_marker_via_orthology	Xenbase:XB-GENE-17342421	lep.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6553	LEP	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-980662	lep.S			is_marker_via_orthology	Xenbase:XB-GENE-980662	lep.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6553	LEP	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17334371	lepr.L			is_implicated_via_orthology	Xenbase:XB-GENE-17334371	lepr.L	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17334371	lepr.L			is_marker_via_orthology	Xenbase:XB-GENE-17334371	lepr.L	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-980272	lepr.S			is_implicated_via_orthology	Xenbase:XB-GENE-980272	lepr.S	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-980272	lepr.S			is_marker_via_orthology	Xenbase:XB-GENE-980272	lepr.S	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-981903	mmp9.2.L			is_marker_via_orthology	Xenbase:XB-GENE-981903	mmp9.2.L	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-981903	mmp9.2.L			is_marker_via_orthology	Xenbase:XB-GENE-981903	mmp9.2.L	gene	is_marker_via_orthology	disease progression of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-18006027	mmp9.2.S			is_marker_via_orthology	Xenbase:XB-GENE-18006027	mmp9.2.S	gene	is_marker_via_orthology	disease progression of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-18006027	mmp9.2.S			is_marker_via_orthology	Xenbase:XB-GENE-18006027	mmp9.2.S	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-876306	mmp9.S			is_marker_via_orthology	Xenbase:XB-GENE-876306	mmp9.S	gene	is_marker_via_orthology	disease progression of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-876306	mmp9.S			is_marker_via_orthology	Xenbase:XB-GENE-876306	mmp9.S	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17338691	ngf.L			is_marker_via_orthology	Xenbase:XB-GENE-17338691	ngf.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7808	NGF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6500082	ngf.S			is_marker_via_orthology	Xenbase:XB-GENE-6500082	ngf.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7808	NGF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17343713	nos2.L			is_marker_via_orthology	Xenbase:XB-GENE-17343713	nos2.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17343713	nos2.L			is_marker_via_orthology	Xenbase:XB-GENE-17343713	nos2.L	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6489041	nos2.S			is_marker_via_orthology	Xenbase:XB-GENE-6489041	nos2.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6489041	nos2.S			is_marker_via_orthology	Xenbase:XB-GENE-6489041	nos2.S	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6488874	nos3.L			is_implicated_via_orthology	Xenbase:XB-GENE-6488874	nos3.L	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7876	NOS3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6488874	nos3.L			is_marker_via_orthology	Xenbase:XB-GENE-6488874	nos3.L	gene	is_marker_via_orthology		DOID:9220	central sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7876	NOS3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6488874	nos3.L			is_implicated_via_orthology	Xenbase:XB-GENE-6488874	nos3.L	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7876	NOS3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-865499	nr3c1.L			is_marker_via_orthology	Xenbase:XB-GENE-865499	nr3c1.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7978	NR3C1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6252633	nr3c1.S			is_marker_via_orthology	Xenbase:XB-GENE-6252633	nr3c1.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7978	NR3C1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17334089	ntrk1.L			is_marker_via_orthology	Xenbase:XB-GENE-17334089	ntrk1.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8031	NTRK1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17334090	ntrk1.S			is_marker_via_orthology	Xenbase:XB-GENE-17334090	ntrk1.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8031	NTRK1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-865597	per2.L			is_implicated_via_orthology	Xenbase:XB-GENE-865597	per2.L	gene	is_implicated_via_orthology		DOID:0110011	advanced sleep phase syndrome 1	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8846	PER2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-865597	per2.L			is_implicated_via_orthology	Xenbase:XB-GENE-865597	per2.L	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8846	PER2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6489154	per3.L			is_implicated_via_orthology	Xenbase:XB-GENE-6489154	per3.L	gene	is_implicated_via_orthology		DOID:0110013	advanced sleep phase syndrome 3	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6489154	per3.L			is_implicated_via_orthology	Xenbase:XB-GENE-6489154	per3.L	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17333261	per3.S			is_implicated_via_orthology	Xenbase:XB-GENE-17333261	per3.S	gene	is_implicated_via_orthology		DOID:0110013	advanced sleep phase syndrome 3	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17333261	per3.S			is_implicated_via_orthology	Xenbase:XB-GENE-17333261	per3.S	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6488370	pla2g7.L			is_marker_via_orthology	Xenbase:XB-GENE-6488370	pla2g7.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9040	PLA2G7	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342673	ptgs2.L			is_marker_via_orthology	Xenbase:XB-GENE-17342673	ptgs2.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9605	PTGS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-482137	ptgs2.S			is_marker_via_orthology	Xenbase:XB-GENE-482137	ptgs2.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9605	PTGS2	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-946512	rela.L			is_marker_via_orthology	Xenbase:XB-GENE-946512	rela.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9955	RELA	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17345727	rela.S			is_marker_via_orthology	Xenbase:XB-GENE-17345727	rela.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9955	RELA	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-969642	serpine1.L			is_marker_via_orthology	Xenbase:XB-GENE-969642	serpine1.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-969642	serpine1.L			is_marker_via_orthology	Xenbase:XB-GENE-969642	serpine1.L	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342203	serpine1.S			is_marker_via_orthology	Xenbase:XB-GENE-17342203	serpine1.S	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17342203	serpine1.S			is_marker_via_orthology	Xenbase:XB-GENE-17342203	serpine1.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-866004	sftpb.L			is_marker_via_orthology	Xenbase:XB-GENE-866004	sftpb.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:10801	SFTPB	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17338047	sftpb.S			is_marker_via_orthology	Xenbase:XB-GENE-17338047	sftpb.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:10801	SFTPB	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-22062973	slc6a4.L			is_implicated_via_orthology	Xenbase:XB-GENE-22062973	slc6a4.L	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-22062974	slc6a4.S			is_implicated_via_orthology	Xenbase:XB-GENE-22062974	slc6a4.S	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17344932	slc6a4l.L			is_implicated_via_orthology	Xenbase:XB-GENE-17344932	slc6a4l.L	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17344933	slc6a4l.S			is_implicated_via_orthology	Xenbase:XB-GENE-17344933	slc6a4l.S	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6253887	tbp.L			is_marker_via_orthology	Xenbase:XB-GENE-6253887	tbp.L	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11588	TBP	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-865786	tbp.S			is_marker_via_orthology	Xenbase:XB-GENE-865786	tbp.S	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11588	TBP	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-985246	timeless.L			is_implicated_via_orthology	Xenbase:XB-GENE-985246	timeless.L	gene	is_implicated_via_orthology		DOID:0061006	advanced sleep phase syndrome 4	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11813	TIMELESS	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-6464364	timeless.S			is_implicated_via_orthology	Xenbase:XB-GENE-6464364	timeless.S	gene	is_implicated_via_orthology		DOID:0061006	advanced sleep phase syndrome 4	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11813	TIMELESS	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-1193620	tnf.L			is_marker_via_orthology	Xenbase:XB-GENE-1193620	tnf.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-1193620	tnf.L			is_marker_via_orthology	Xenbase:XB-GENE-1193620	tnf.L	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17335928	tnf.S			is_marker_via_orthology	Xenbase:XB-GENE-17335928	tnf.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17335928	tnf.S			is_marker_via_orthology	Xenbase:XB-GENE-17335928	tnf.S	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-17339607	tnfrsf1a.L			is_marker_via_orthology	Xenbase:XB-GENE-17339607	tnfrsf1a.L	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11916	TNFRSF1A	Alliance		MGI:6194238	
NCBITaxon:8355	Xenopus laevis	Xenbase:XB-GENE-1194114	tnfrsf1a.S			is_marker_via_orthology	Xenbase:XB-GENE-1194114	tnfrsf1a.S	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11916	TNFRSF1A	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-961135	aanat			is_implicated_via_orthology	Xenbase:XB-GENE-961135	aanat	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:19	AANAT	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-479789	ace			is_marker_via_orthology	Xenbase:XB-GENE-479789	ace	gene	is_implicated_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:2707	ACE	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-479789	ace			is_marker_via_orthology	Xenbase:XB-GENE-479789	ace	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:2707	ACE	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-479789	ace			is_marker_via_orthology	Xenbase:XB-GENE-479789	ace	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2493	Ace	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-1000290	adipoq			is_marker_via_orthology	Xenbase:XB-GENE-1000290	adipoq	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:13633	ADIPOQ	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-944026	adora1			is_implicated_via_orthology	Xenbase:XB-GENE-944026	adora1	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2048	Adora1	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-6034588	adrb1			is_implicated_via_orthology	Xenbase:XB-GENE-6034588	adrb1	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:285	ADRB1	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-6051096	apcs.2			is_implicated_via_orthology	Xenbase:XB-GENE-6051096	apcs.2	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:2367	CRP	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-971501	atxn3			is_implicated_via_orthology	Xenbase:XB-GENE-971501	atxn3	gene	is_implicated_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7106	ATXN3	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-955554	bdnf			is_implicated_via_orthology	Xenbase:XB-GENE-955554	bdnf	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:1033	BDNF	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-486014	bmp7			is_implicated_via_orthology	Xenbase:XB-GENE-486014	bmp7	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										MGI:103302	Bmp7	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-5888666	btnl8			is_implicated_via_orthology	Xenbase:XB-GENE-5888666	btnl8	gene	is_implicated_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7197	MOG	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-983507	ccl5			is_marker_via_orthology	Xenbase:XB-GENE-983507	ccl5	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:10632	CCL5	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-489737	cd40lg			is_marker_via_orthology	Xenbase:XB-GENE-489737	cd40lg	gene	is_marker_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11935	CD40LG	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-5953721	chkb			is_implicated_via_orthology	Xenbase:XB-GENE-5953721	chkb	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:1938	CHKB	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-5953721	chkb			is_implicated_via_orthology	Xenbase:XB-GENE-5953721	chkb	gene	is_implicated_via_orthology	susceptibility to	DOID:8619	recurrent hypersomnia	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:1938	CHKB	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-495448	clock			is_implicated_via_orthology	Xenbase:XB-GENE-495448	clock	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										MGI:99698	Clock	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-1018603	crp			is_implicated_via_orthology	Xenbase:XB-GENE-1018603	crp	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:2367	CRP	Alliance		MGI:6194238	
NCBITaxon:8364	Xenopus tropicalis	Xenbase:XB-GENE-1018584	crp.2			is_implicated_via_orthology	Xenbase:XB-GENE-1018584	crp.2	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:2367	CRP	Alliance		MGI:6194238	
